,dataset,label,count
349,NH_Primates,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
350,NH_Primates,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
351,NH_Primates,lh.Yeo_Brainmap_11Comp_PrActGivenComp,1
352,NH_Primates,lh.Yeo_Brainmap_12Comp_PrActGivenComp,1
353,NH_Primates,lh.Yeo_Brainmap_13Comp_PrActGivenComp,1
354,NH_Primates,lh.Yeo_Brainmap_14Comp_PrActGivenComp,1
355,NH_Primates,lh.aparc.a2005s,1
356,NH_Primates,lh.entorhinal_exvivo.thresh,1
357,NH_Primates,lh.lateralVTC,1
358,NH_Primates,lh.oasis.chubs,1
359,NH_Primates,lh.oasis.chubs.ifc,1
360,NH_Primates,lh.oasis.chubs.ipc,1
361,NH_Primates,lh.oasis.chubs.ips,1
362,NH_Primates,lh.oasis.chubs.lateraltemporal,1
363,NH_Primates,lh.oasis.chubs.medialpfc,1
364,NH_Primates,lh.oasis.chubs.mtl,1
365,NH_Primates,lh.oasis.chubs.retrosplenial,1
366,NH_Primates,lh.oasis.chubs.tp,1
367,NH_Primates,lh.perirhinal_exvivo,1
368,NH_Primates,lh.perirhinal_exvivo.thresh,1
369,NH_Primates,rh.BA1_exvivo,1
370,NH_Primates,rh.BA1_exvivo.thresh,1
371,NH_Primates,rh.BA2_exvivo,1
372,NH_Primates,rh.BA2_exvivo.thresh,1
373,NH_Primates,rh.BA3a_exvivo,1
374,NH_Primates,rh.BA3a_exvivo.thresh,1
375,NH_Primates,rh.BA3b_exvivo,1
376,NH_Primates,rh.BA3b_exvivo.thresh,1
377,NH_Primates,rh.BA44_exvivo,1
378,NH_Primates,rh.BA44_exvivo.thresh,1
379,NH_Primates,rh.BA45_exvivo,1
380,NH_Primates,rh.BA45_exvivo.thresh,1
381,NH_Primates,rh.BA4a_exvivo,1
382,NH_Primates,rh.BA4a_exvivo.thresh,1
383,NH_Primates,rh.BA4p_exvivo,1
384,NH_Primates,rh.BA4p_exvivo.thresh,1
385,NH_Primates,rh.BA6_exvivo,1
386,NH_Primates,rh.BA6_exvivo.thresh,1
387,NH_Primates,rh.BN_Atlas,1
388,NH_Primates,rh.FFA2,1
389,NH_Primates,rh.MPM_mFus,1
390,NH_Primates,rh.MPM_pFus,1
391,NH_Primates,rh.MT_exvivo,1
392,NH_Primates,rh.MT_exvivo.thresh,1
393,NH_Primates,rh.OTS_tp3,1
394,NH_Primates,rh.PALS_B12.labels,1
395,NH_Primates,rh.PALS_B12_Brodmann,1
396,NH_Primates,rh.PALS_B12_Lobes,1
397,NH_Primates,rh.PALS_B12_OrbitoFrontal,1
398,NH_Primates,rh.PALS_B12_Visuotopic,1
399,NH_Primates,rh.PPA_tp3,1
400,NH_Primates,rh.Rosenke_vcAtlas,1
401,NH_Primates,rh.V1_exvivo,1
402,NH_Primates,rh.V1_exvivo.thresh,1
403,NH_Primates,rh.V2_exvivo,1
404,NH_Primates,rh.V2_exvivo.thresh,1
405,NH_Primates,rh.VWFA1_tp3,1
406,NH_Primates,rh.Yeo2011_17NetworksConfidence_N1000,1
407,NH_Primates,rh.Yeo2011_17Networks_N1000,1
408,NH_Primates,rh.Yeo2011_7NetworksConfidence_N1000,1
409,NH_Primates,rh.Yeo2011_7Networks_N1000,1
410,NH_Primates,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
411,NH_Primates,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
412,NH_Primates,rh.Yeo_Brainmap_10to14Comp_Specialization,1
413,NH_Primates,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
414,NH_Primates,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
415,NH_Primates,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
416,NH_Primates,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
417,NH_Primates,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
418,NH_Primates,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
419,NH_Primates,rh.aparc.a2005s,1
420,NH_Primates,rh.entorhinal_exvivo.thresh,1
421,NH_Primates,rh.lateralVTC,1
422,NH_Primates,rh.mFus_tp3,1
423,NH_Primates,rh.oasis.chubs,1
424,NH_Primates,rh.oasis.chubs.ifc,1
425,NH_Primates,rh.oasis.chubs.ipc,1
426,NH_Primates,rh.oasis.chubs.ips,1
427,NH_Primates,rh.oasis.chubs.lateraltemporal,1
428,NH_Primates,rh.oasis.chubs.medialpfc,1
429,NH_Primates,rh.oasis.chubs.mtl,1
430,NH_Primates,rh.oasis.chubs.retrosplenial,1
431,NH_Primates,rh.oasis.chubs.tp,1
432,NH_Primates,rh.pFus_tp3,1
433,NH_Primates,rh.perirhinal_exvivo,1
434,NH_Primates,rh.perirhinal_exvivo.thresh,1
435,NH_Primates,WeinerCC_fROIs_MPM,1
436,NH_Primates,entireWangAtlas,1
437,NH_Primates,BA.thresh,1
438,NH_Primates,aparc.annot.DKTatlas40,1
439,NH_Primates,lh.BA.thresh,1
440,NH_Primates,lh.BA1.thresh,1
441,NH_Primates,lh.BA2.thresh,1
442,NH_Primates,lh.BA3a.thresh,1
443,NH_Primates,lh.BA3b.thresh,1
444,NH_Primates,lh.BA44.thresh,1
445,NH_Primates,lh.BA45.thresh,1
446,NH_Primates,lh.BA4a.thresh,1
447,NH_Primates,lh.BA4p.thresh,1
448,NH_Primates,lh.BA6.thresh,1
449,NH_Primates,lh.MT.thresh,1
450,NH_Primates,lh.V1.thresh,1
451,NH_Primates,lh.V2.thresh,1
452,NH_Primates,lh.aparc.DKTatlas40,1
453,NH_Primates,lh.perirhinal,1
454,NH_Primates,rh.BA.thresh,1
455,NH_Primates,rh.BA1.thresh,1
456,NH_Primates,rh.BA2.thresh,1
457,NH_Primates,rh.BA3a.thresh,1
458,NH_Primates,rh.BA3b.thresh,1
459,NH_Primates,rh.BA44.thresh,1
460,NH_Primates,rh.BA45.thresh,1
461,NH_Primates,rh.BA4a.thresh,1
462,NH_Primates,rh.BA4p.thresh,1
463,NH_Primates,rh.BA6.thresh,1
464,NH_Primates,rh.MT.thresh,1
465,NH_Primates,rh.V1.thresh,1
466,NH_Primates,rh.V2.thresh,1
467,NH_Primates,rh.aparc.DKTatlas40,1
468,NH_Primates,rh.perirhinal,1
0,NORA,dp1_projected_label,1
1,NORA,dp1_projected_mFus,1
2,NORA,dp1_projected_pFus,1
3,NORA,ifrms,1
4,NORA,glasser,1
5,NORA,MPM.lh.FG12,1
6,NORA,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,2
7,NORA,MPM_lh.FG1,1
8,NORA,MPM_lh.FG12,1
9,NORA,MPM_lh.FG2,1
10,NORA,MPM_lh.FG3,1
11,NORA,MPM_lh.FG4,1
12,NORA,MPM_lh.FGall,1
13,NORA,MPM_lh.hOc1,1
14,NORA,MPM_lh.hOc2,1
15,NORA,MPM_lh.hOc3v,1
16,NORA,MPM_lh.hOc4v,1
17,NORA,MPM_rh.FG1,1
18,NORA,MPM_rh.FG12,1
19,NORA,MPM_rh.FG2,1
20,NORA,MPM_rh.FG3,1
21,NORA,rh.Yeo_Brainmap_10to14Comp_Specialization,2
22,NORA,MPM_rh.FGall,1
23,NORA,MPM_rh.hOc1,1
24,NORA,MPM_rh.hOc2,1
25,NORA,MPM_rh.hOc3v,1
26,NORA,MPM_rh.hOc4v,1
27,NORA,Yeo_Brainmap_fsaverage_README,2
28,NORA,lh.BA1_exvivo,208
29,NORA,lh.BA1_exvivo.thresh,208
30,NORA,lh.BA2_exvivo,208
31,NORA,lh.BA2_exvivo.thresh,208
32,NORA,lh.BA3a_exvivo,208
33,NORA,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,2
34,NORA,lh.BA3b_exvivo,208
35,NORA,lh.BA3b_exvivo.thresh,208
36,NORA,lh.BA44_exvivo,208
37,NORA,lh.BA44_exvivo.thresh,208
38,NORA,lh.BA45_exvivo,208
39,NORA,lh.BA45_exvivo.thresh,208
40,NORA,lh.BA4a_exvivo,208
41,NORA,lh.BA4a_exvivo.thresh,208
42,NORA,lh.BA4p_exvivo,208
43,NORA,lh.BA4p_exvivo.thresh,208
44,NORA,lh.BA6_exvivo,208
45,NORA,lh.BA6_exvivo.thresh,208
46,NORA,lh.HCP-MMP1,1
47,NORA,lh.MPM_mFus,1
48,NORA,lh.MPM_pFus,1
49,NORA,lh.MT_exvivo,208
50,NORA,lh.MT_exvivo.thresh,208
51,NORA,lh.PALS_B12_OrbitoFrontal,2
52,NORA,rh.BA4a_exvivo.thresh,208
53,NORA,rh.BA4p_exvivo,208
54,NORA,rh.BA4p_exvivo.thresh,208
55,NORA,rh.BA6_exvivo.thresh,208
56,NORA,lh.PALS_B12_Visuotopic,2
57,NORA,lh.V1_exvivo,208
58,NORA,lh.V1_exvivo.thresh,208
59,NORA,lh.V2_exvivo,208
60,NORA,register,1
61,NORA,lh.entorhinal_exvivo,365
62,NORA,lh.Yeo_Brainmap_10Comp_PrActGivenComp,2
63,NORA,rh.BA6_exvivo,208
64,NORA,lh.Yeo_Brainmap_10to14Comp_Flexibility,2
65,NORA,rh.HCP-MMP1,1
66,NORA,lh.Yeo_Brainmap_10to14Comp_Specialization,2
67,NORA,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,2
68,NORA,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,2
69,NORA,lh.Yeo_Brainmap_11Comp_PrActGivenComp,2
70,NORA,lh.Yeo_Brainmap_12Comp_PrActGivenComp,2
71,NORA,lh.Yeo_Brainmap_14Comp_PrActGivenComp,2
72,NORA,lh.oasis.chubs.lateraltemporal,2
73,NORA,lh.oasis.chubs.medialpfc,2
74,NORA,lh.oasis.chubs.retrosplenial,2
75,NORA,rh.MPM_pFus,1
76,NORA,rh.MT_exvivo,208
77,NORA,rh.PALS_B12_Brodmann,2
78,NORA,rh.MT_exvivo.thresh,208
79,NORA,lh.V2_exvivo.thresh,208
80,NORA,rh.PALS_B12_Visuotopic,2
81,NORA,rh.V1_exvivo,208
82,NORA,lh.oasis.chubs.ifc,2
83,NORA,lh.oasis.chubs.ipc,2
84,NORA,lh.oasis.chubs.ips,2
85,NORA,lh.oasis.chubs.mtl,2
86,NORA,lh.perirhinal_exvivo.thresh,208
87,NORA,rh.PALS_B12_OrbitoFrontal,2
88,NORA,lh.oasis.chubs.tp,2
89,NORA,rh.V2_exvivo,208
90,NORA,lh.perirhinal_exvivo,208
91,NORA,rh.MPM_mFus,1
92,NORA,rh.V2_exvivo.thresh,208
93,NORA,lh.Yeo2011_7NetworksConfidence_N1000,2
94,NORA,rh.BA1_exvivo.thresh,208
95,NORA,rh.BA2_exvivo,208
96,NORA,rh.BA2_exvivo.thresh,208
97,NORA,rh.BA3a_exvivo,208
98,NORA,rh.BA3a_exvivo.thresh,208
99,NORA,rh.BA3b_exvivo,208
100,NORA,MPM_rh.FG4,1
101,NORA,rh.BA44_exvivo,208
102,NORA,rh.BA44_exvivo.thresh,208
103,NORA,rh.BA45_exvivo,208
104,NORA,rh.BA45_exvivo.thresh,208
105,NORA,rh.BA4a_exvivo,208
106,NORA,annot,1
107,NORA,lh.Medial_wall,3
108,NORA,lh.PALS_B12.labels,2
109,NORA,lh.PALS_B12_Brodmann,2
110,NORA,lh.BA3a_exvivo.thresh,208
111,NORA,lh.PALS_B12_Lobes,2
112,NORA,lh.Yeo2011_7Networks_N1000,2
113,NORA,lh.aparc.a2005s,2
114,NORA,rh.BA1_exvivo,208
115,NORA,lh.aparc.a2009s,367
116,NORA,lh.aparc,368
117,NORA,rh.Medial_wall,3
118,NORA,rh.PALS_B12.labels,2
119,NORA,rh.PALS_B12_Lobes,2
120,NORA,lh.cortex,366
121,NORA,rh.perirhinal_exvivo.thresh,207
122,NORA,lh.entorhinal_exvivo.thresh,208
123,NORA,lh.Yeo2011_17NetworksConfidence_N1000,2
124,NORA,rh.Yeo2011_17NetworksConfidence_N1000,2
125,NORA,rh.V1_exvivo.thresh,208
126,NORA,lh.Yeo_Brainmap_13Comp_PrActGivenComp,2
127,NORA,rh.Yeo2011_17Networks_N1000,2
128,NORA,rh.Yeo2011_7NetworksConfidence_N1000,2
129,NORA,rh.Yeo2011_7Networks_N1000,2
130,NORA,rh.Yeo_Brainmap_10Comp_PrActGivenComp,2
131,NORA,rh.BA3b_exvivo.thresh,208
132,NORA,rh.Yeo_Brainmap_10to14Comp_Flexibility,2
133,NORA,lh.Yeo2011_17Networks_N1000,2
134,NORA,rh.perirhinal_exvivo,208
135,NORA,lh.oasis.chubs,2
136,NORA,rh.Yeo_Brainmap_11Comp_PrActGivenComp,2
137,NORA,rh.Yeo_Brainmap_12Comp_PrActGivenComp,2
138,NORA,rh.Yeo_Brainmap_13Comp_PrActGivenComp,2
139,NORA,rh.Yeo_Brainmap_14Comp_PrActGivenComp,2
140,NORA,rh.aparc.a2005s,2
141,NORA,rh.aparc.a2009s,367
142,NORA,rh.aparc,368
143,NORA,rh.cortex,366
144,NORA,rh.entorhinal_exvivo,365
145,NORA,rh.entorhinal_exvivo.thresh,207
146,NORA,rh.oasis.chubs,2
147,NORA,rh.oasis.chubs.ifc,2
148,NORA,rh.oasis.chubs.ipc,2
149,NORA,rh.oasis.chubs.ips,2
150,NORA,rh.oasis.chubs.lateraltemporal,2
151,NORA,rh.oasis.chubs.medialpfc,2
152,NORA,rh.oasis.chubs.mtl,2
153,NORA,rh.oasis.chubs.retrosplenial,2
154,NORA,rh.oasis.chubs.tp,2
155,NORA,100206_lh,1
156,NORA,subjects,1
157,NORA,BA,158
158,NORA,lh.painfs_p,70
159,NORA,lh.painfs_a,70
160,NORA,lh.infs_h,214
161,NORA,lh.infs_v,214
162,NORA,lh.ifs,214
163,NORA,lh.prts,213
164,NORA,lh.lfms,213
165,NORA,lh.aalf,213
166,NORA,lh.pmfs_a,214
167,NORA,lh.entorhinal,1
168,NORA,lh.entorhinal.thresh,1
169,NORA,lh.posterior.mtl,1
170,NORA,lh.temporal_lobe,1
171,NORA,rh.entorhinal,1
172,NORA,rh.entorhinal.thresh,1
173,NORA,rh.posterior.mtl,1
174,NORA,rh.temporal_lobe,1
175,NORA,fsaverage_MPM,65
176,NORA,label_stats,195
177,NORA,lh.mfms,81
178,NORA,.xdebug_tksurfer,7
179,NORA,lh.mfs,75
180,NORA,BA_exvivo,206
181,NORA,BA_exvivo.thresh,206
182,NORA,aparc.annot.DKTatlas,206
183,NORA,aparc.annot.a2009s,363
184,NORA,aparc.annot,363
185,NORA,lh.pmfs_i,213
186,NORA,lh.2,73
187,NORA,lh.pmfs_p,213
188,NORA,lh.dlPFC_manual,75
189,NORA,lh.prculs,72
190,NORA,lh.dlPFC_manual.annot,74
191,NORA,lh.prcus1,72
192,NORA,lh.economo,194
193,NORA,lh.prcus2,72
194,NORA,lh.prcus3,72
195,NORA,lh.prs_comb,75
196,NORA,lh.ifms,81
197,NORA,rh.PCS,20
198,NORA,lh.sbps,72
199,NORA,rh.POS,72
200,NORA,lh.sfs_a,213
201,NORA,lh.infs,24
202,NORA,rh.SFS,20
203,NORA,lh.sfs_comb,75
204,NORA,lh.infs_comb,75
205,NORA,lh.sfs_p,213
206,NORA,lh.BA_exvivo,206
207,NORA,lh.BA_exvivo.thresh,206
208,NORA,lh.IFS,20
209,NORA,lh.MCGS,72
210,NORA,lh.sprs,213
211,NORA,lh.sps,64
212,NORA,lh.NORA_PCC_all,64
213,NORA,lh.iprs,213
214,NORA,rh.ifms,80
215,NORA,lh.NORA_PCC_check,64
216,NORA,lh.test,2
217,NORA,lh.NORA_PCC_sps,56
218,NORA,lh.mFS,20
219,NORA,rh.ifs,214
220,NORA,lh.NORA_PCC_sps_v2,56
221,NORA,rh.2,72
222,NORA,lh.NORA_PCC_tst,64
223,NORA,rh.3,36
224,NORA,lh.NORA_PCC_v2,64
225,NORA,lh.NORA_ifrms,1
226,NORA,lh.NORA_ifrms2,1
227,NORA,lh.NORA_ifrms_2,1
228,NORA,lh.SFS,20
229,NORA,lh.NORA_ifrms_tertiary_8sulc_v1,64
230,NORA,rh.infs_comb,75
231,NORA,rh.infs,24
232,NORA,lh.NORA_ifrms_tertiary_sps_v1,56
233,NORA,rh.BA_exvivo,205
234,NORA,lh.PCS,20
235,NORA,rh.IFS,20
236,NORA,lh.POS,72
237,NORA,lh.mFSfs,19
238,NORA,lh.aparc.DKTatlas,206
239,NORA,lh.central,214
240,NORA,rh.MCGS,72
241,NORA,rh.BA_exvivo.thresh,205
242,NORA,rh.NORA_PCC_3,32
243,NORA,rh.NORA_PCC_3_v2,32
244,NORA,rh.NORA_PCC_all,64
245,NORA,rh.NORA_PCC_check,64
246,NORA,rh.NORA_PCC_sps,59
247,NORA,rh.NORA_PCC_sps_v2,59
248,NORA,rh.NORA_PCC_tst,64
249,NORA,rh.NORA_PCC_v2,64
250,NORA,rh.NORA_ifrms_2,1
251,NORA,rh.NORA_ifrms_tertiary_3_v1,32
252,NORA,rh.NORA_ifrms_tertiary_8sulc_v1,64
253,NORA,rh.NORA_ifrms_tertiary_sps_v1,59
254,NORA,rh.aparc.DKTatlas,206
255,NORA,rh.central,215
256,NORA,rh.dlPFC_manual,75
257,NORA,rh.dlPFC_manual.annot,74
258,NORA,rh.dlpfc_manuallabels,64
259,NORA,rh.dlpfc_painfs_manual,43
260,NORA,rh.dlpfc_painfs_manual2,43
261,NORA,rh.dlpfc_painfs_manual3,43
262,NORA,rh.dlpfc_painfs_manual4,43
263,NORA,rh.dlpfc_suppfigure,55
264,NORA,rh.dlpfc_suppfigure_final,43
265,NORA,rh.economo,194
266,NORA,lh.aparc.-025,168
267,NORA,rh.infs_h,213
268,NORA,lh.aparc.-026,168
269,NORA,rh.infs_v,213
270,NORA,rh.aparc.-007,168
271,NORA,rh.iprs,214
272,NORA,rh.aparc.-008,168
273,NORA,rh.mFS,20
274,NORA,lh.aparc.-027,168
275,NORA,rh.mFSfs,20
276,NORA,rh.aparc.-009,168
277,NORA,rh.mfms,81
278,NORA,rh.aparc.-010,168
279,NORA,rh.mfs,75
280,NORA,lh.aparc.-028,168
281,NORA,rh.painfs,192
282,NORA,lh.aparc.-024,168
283,NORA,lh.aparc.-022,168
284,NORA,lh.aparc.-029,168
285,NORA,rh.pfc_aparc,12
286,NORA,lh.aparc.-030,168
287,NORA,rh.pmfs_a,214
288,NORA,lh.aparc.-031,168
289,NORA,rh.pmfs_i,213
290,NORA,lh.aparc.-032,168
291,NORA,rh.pmfs_p,213
292,NORA,lh.aparc.-033,168
293,NORA,rh.prculs,72
294,NORA,lh.aparc.-034,168
295,NORA,rh.prcus1,72
296,NORA,rh.insula,173
297,NORA,rh.prcus2,72
298,NORA,rh.aparc.-001,168
299,NORA,rh.prcus3,72
300,NORA,rh.aparc.-002,168
301,NORA,rh.prs_comb,76
302,NORA,rh.aparc.-011,168
303,NORA,rh.sbps,72
304,NORA,rh.aparc.-003,168
305,NORA,rh.sfs_a,213
306,NORA,rh.aparc.-005,168
307,NORA,rh.sfs_comb,75
308,NORA,rh.aparc.-006,168
309,NORA,rh.sfs_p,213
310,NORA,rh.aparc.-012,168
311,NORA,rh.sprs,214
312,NORA,rh.aparc.-013,168
313,NORA,rh.sps,67
314,NORA,lh.aparc.-001,168
315,NORA,lh.aparc.-002,168
316,NORA,lh.aparc.-003,168
317,NORA,lh.aparc.-005,168
318,NORA,lh.aparc.-006,168
319,NORA,lh.aparc.-007,168
320,NORA,lh.aparc.-008,168
321,NORA,lh.aparc.-009,168
322,NORA,lh.aparc.-010,168
323,NORA,lh.aparc.-011,168
324,NORA,lh.aparc.-012,168
325,NORA,lh.aparc.-013,168
326,NORA,lh.aparc.-014,168
327,NORA,lh.aparc.-015,168
328,NORA,lh.aparc.-016,168
329,NORA,lh.aparc.-017,168
330,NORA,lh.aparc.-018,168
331,NORA,lh.aparc.-019,168
332,NORA,lh.aparc.-020,168
333,NORA,lh.aparc.-021,168
334,NORA,lh.aparc.-023,168
335,NORA,rh.aparc.-014,168
336,NORA,rh.aparc.-015,168
337,NORA,rh.aparc.-016,168
338,NORA,rh.aparc.-017,168
339,NORA,rh.aparc.-018,168
340,NORA,rh.aparc.-019,168
341,NORA,rh.aparc.-020,168
342,NORA,rh.aparc.-021,168
343,NORA,rh.aparc.-022,168
344,NORA,rh.aparc.-023,168
345,NORA,rh.aparc.-024,168
346,NORA,rh.aparc.-025,168
347,NORA,rh.aparc.-026,168
348,NORA,rh.aparc.-027,168
349,NORA,rh.aparc.-028,168
350,NORA,rh.aparc.-029,168
351,NORA,rh.aparc.-030,168
352,NORA,rh.aparc.-031,168
353,NORA,rh.aparc.-032,168
354,NORA,rh.aparc.-033,168
355,NORA,rh.aparc.-034,168
356,NORA,lh.insula,173
357,NORA,lh.HCP_INSULA_v1,72
358,NORA,rh.HCP_INSULA_v1,72
359,NORA,lh.ifrms_figure,72
360,NORA,rh.ifrms_figure,72
361,NORA,lh.NORA_11_DLPFC,64
362,NORA,rh.NORA_11_DLPFC,64
363,NORA,lh.NORA_11_DLPFC_sulci,64
364,NORA,rh.NORA_11_DLPFC_sulci,64
365,NORA,lh.NORA_11_DLPFC_SULC,64
366,NORA,rh.NORA_11_DLPFC_SULC,64
367,NORA,rh.NORA_11_DLPFC_v1,64
368,NORA,lh.all_dlpfc_sulci,64
369,NORA,lh.ALL_DLPFC_SULCI,69
370,NORA,rh.ALL_DLPFC_SULCI,69
371,NORA,lh.painfs,205
372,NORA,lh.ts,211
373,NORA,lh.ds,212
374,NORA,lh.half,212
375,NORA,lh.ifs_new,25
376,NORA,rh.ifs_new,32
377,NORA,rh.ts,212
378,NORA,rh.ds,212
379,NORA,rh.aalf,212
380,NORA,rh.half,212
381,NORA,rh.prts,212
382,NORA,rh.lfms,212
383,NORA,lh.iprs_new,5
384,NORA,lh.sfs_a_new,4
385,NORA,lh.pmfs_p_new,2
386,NORA,lh.pmfs_a_new,2
387,NORA,lh.pmfs_i_new,4
388,NORA,rh.sprs_new,3
389,NORA,rh.iprs_new,7
390,NORA,rh.sfs_p_new,4
391,NORA,rh.sfs_a_new,5
392,NORA,rh.pmfs_p_new,4
393,NORA,rh.pmfs_i_new,4
394,NORA,rh.pmfs_a_new,4
395,NORA,rh.painfs_p,61
396,NORA,rh.painfs_a,67
397,NORA,rh.infs_h_new,5
398,NORA,rh.infs_v_new,2
399,NORA,lh.ALL_VLPFC_SULCI,69
400,NORA,rh.ALL_VLPFC_SULCI,69
401,NORA,label_stats_lgi,165
402,NORA,lh.IFS_FIX,7
403,NORA,rh.IFS_FIX,8
404,NORA,rh.INFS_H_FIX,5
405,NORA,rh.INFS_V_FIX,2
406,NORA,lh.IPRS_FIX,5
407,NORA,rh.IPRS_FIX,6
408,NORA,lh.PMFS_A_FIX,2
409,NORA,rh.PMFS_A_FIX,3
410,NORA,lh.PMFS_I_FIX,4
411,NORA,rh.PMFS_I_FIX,4
412,NORA,lh.PMFS_P_FIX,2
413,NORA,lh.SFS_A_FIX,4
414,NORA,rh.SFS_A_FIX,5
415,NORA,rh.SFS_P_FIX,4
416,NORA,rh.SPRS_FIX,3
417,NORA,rh.INFS_V,2
418,NORA,label_stats_non_lgi,160
419,NORA,rh.fronto,1
420,NORA,BA.thresh,157
421,NORA,aparc.annot.DKTatlas40,157
422,NORA,rh.MT,157
423,NORA,lh.BA,157
424,NORA,lh.BA.thresh,157
425,NORA,rh.MT.thresh,157
426,NORA,lh.BA1,157
427,NORA,lh.BA1.thresh,157
428,NORA,rh.V1,157
429,NORA,lh.BA2,157
430,NORA,lh.BA2.thresh,157
431,NORA,rh.V1.thresh,157
432,NORA,lh.BA3a,157
433,NORA,lh.BA3a.thresh,157
434,NORA,rh.V2,157
435,NORA,lh.BA3b,157
436,NORA,lh.BA3b.thresh,157
437,NORA,rh.V2.thresh,157
438,NORA,lh.BA44,157
439,NORA,lh.BA44.thresh,157
440,NORA,lh.BA45,157
441,NORA,rh.BA,157
442,NORA,lh.BA45.thresh,157
443,NORA,lh.BA4a,157
444,NORA,rh.BA.thresh,157
445,NORA,lh.BA4a.thresh,157
446,NORA,lh.BA4p,157
447,NORA,rh.BA1,157
448,NORA,lh.BA4p.thresh,157
449,NORA,lh.BA6,157
450,NORA,rh.BA1.thresh,157
451,NORA,lh.BA6.thresh,157
452,NORA,rh.BA2,157
453,NORA,lh.DLPFC_VLPFC,45
454,NORA,lh.ifs_WM,43
455,NORA,lh.DLPFC_VLPFC__both_manual,32
456,NORA,lh.DLPFC_VLPFC_manual,45
457,NORA,lh.MT,157
458,NORA,rh.BA2.thresh,157
459,NORA,lh.MT.thresh,157
460,NORA,rh.dlpfc_vlpfc,39
461,NORA,lh.V1,157
462,NORA,rh.BA3a,157
463,NORA,lh.V1.thresh,157
464,NORA,lh.V2,157
465,NORA,rh.BA3a.thresh,157
466,NORA,lh.V2.thresh,157
467,NORA,lh.aparc.DKTatlas40,157
468,NORA,rh.BA3b,157
469,NORA,rh.BA3b.thresh,157
470,NORA,rh.BA44,157
471,NORA,rh.BA44.thresh,157
472,NORA,rh.BA45,157
473,NORA,rh.DLPFC_VLPFC_both_manual,29
474,NORA,lh.dlPFC_painfs_manual,61
475,NORA,rh.BA45.thresh,157
476,NORA,lh.dlpfc_vlpfc,45
477,NORA,rh.BA4a,157
478,NORA,rh.ifs_WM,41
479,NORA,rh.BA4a.thresh,157
480,NORA,lh.ifms_WM,55
481,NORA,rh.ifms_WM,55
482,NORA,rh.BA4p,157
483,NORA,rh.BA4p.thresh,157
484,NORA,lh.painfs_a_WM,49
485,NORA,rh.BA6,157
486,NORA,rh.BA6.thresh,157
487,NORA,lh.perirhinal,157
488,NORA,rh.DLPFC_VLPFC,39
489,NORA,rh.DLPFC_VLPFC_manual,39
490,NORA,lh.aparc.annot-020,72
491,NORA,rh.aparc.DKTatlas40,157
492,NORA,lh.aparc.annot-021,72
493,NORA,lh.aparc.annot-022,72
494,NORA,lh.aparc.annot-023,72
495,NORA,lh.aparc.annot-024,72
496,NORA,lh.aparc.annot-025,72
497,NORA,lh.lobesStrict,72
498,NORA,lh.aparc.annot-026,72
499,NORA,lh.aparc.annot-027,72
500,NORA,lh.aparc.annot-028,72
501,NORA,rh.painfs_a_WM,46
502,NORA,lh.aparc.annot-029,72
503,NORA,lh.aparc.annot-030,72
504,NORA,rh.painfs_p_WM,39
505,NORA,lh.aparc.annot-031,72
506,NORA,rh.perirhinal,157
507,NORA,lh.aparc.annot-032,72
508,NORA,lh.aparc.annot-033,72
509,NORA,lh.aparc.annot-034,72
510,NORA,lh.aparc.annot-035,72
511,NORA,lh.frontal,72
512,NORA,rh.aparc.annot-001,72
513,NORA,rh.aparc.annot-002,72
514,NORA,rh.aparc.annot-003,72
515,NORA,lh.cingulate,72
516,NORA,lh.occipital,72
517,NORA,rh.aparc.annot-005,72
518,NORA,rh_ifs_WM,41
519,NORA,lh.aparc.annot-018,72
520,NORA,rh.aparc.annot-006,72
521,NORA,lh.WM_screenshots,58
522,NORA,rh.WM_screenshots,53
523,NORA,lh.SmgS,80
524,NORA,lh.painfs_label,32
525,NORA,rh.painfs_label,32
526,NORA,lh.WM,60
527,NORA,rh.WM,60
528,NORA,lh.central-test,1
529,NORA,lh.sPoCS,31
530,NORA,lh.iPoCS,30
531,NORA,rh.STS,29
532,NORA,rh.cSTS3,80
533,NORA,rh.LF,10
534,NORA,rh.cSTS2,80
535,NORA,rh.cSTS1,80
536,NORA,rh.aipsJ,80
537,NORA,rh.IPS,80
538,NORA,rh.sPoCS,30
539,NORA,rh.iPoCS,30
540,NORA,rh.SmgS,80
541,NORA,rh.lTOS,80
542,NORA,rh.mTOS,80
543,NORA,rh.pips,80
544,NORA,rh.sB,80
545,NORA,rh.IPS-PO,80
